Item_Identifier,Item_Weight,Item_Fat_Content,Item_Visibility,Item_Type,Item_MRP,Outlet_Identifier,Outlet_Establishment_Year,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Outlet_Sales
680,13.15,1,0.038011783,13,89.6856,9,1999,1,0,1,703.0848
931,12.35,0,0.026676216,3,57.0246,6,2004,2,1,1,1737.738
212,13.0,0,0.153857402,3,76.3986,9,1999,1,0,1,778.986
724,13.85,1,0.085622362,10,119.4124,3,2009,1,2,2,2251.7356
437,15.0,1,0.162348584,3,185.9266,2,2007,1,1,1,4610.665
681,9.6,1,0.0,13,191.0872,2,2007,1,1,1,4349.0056
510,8.985,0,0.183688161,6,100.27,9,1999,1,0,1,998.7
478,7.22,1,0.064141866,0,61.251,0,1998,1,2,0,126.502
176,9.395,0,0.103751236,13,235.8932,8,1997,2,0,1,942.7728
359,12.15,0,0.131714183,5,245.846,3,2009,1,2,2,4434.228
